,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14,ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,age,gender,participant,video,video_name,target_emotion,valence,arousal,dominance,stress_bin
223,-0.15243148139303872,-0.1521984220799492,-0.1275817172967483,-0.11236663966197226,-0.11225414683324987,-0.10642659009605837,-0.1669362641778066,-0.16625711708504562,-0.16410090650861325,-0.21545674550475974,-0.2142005522248865,-0.17853254040936975,1.3336650565132424,1.4128587070331144,1.2622059853023948,-0.15883292777162272,-0.15455376391658682,-0.11825670187891493,-0.18425605355142868,-0.18546958912206143,-0.19239555952322104,-0.17191627055437764,-0.17320513301347026,-0.2005112537837824,-0.15666077428358338,-0.16492075485911337,-0.20641759168471846,-0.004856916853507473,-0.01775603085938999,-0.10922554699127138,-0.18972841535484758,-0.19037269306350196,-0.20418705930821343,-0.11912871235210988,-0.11880276590101466,-0.12196601518201551,-0.10187273210083625,-0.1008755519850497,-0.09496856053149251,-0.14663472985680753,-0.14732449516819215,-0.15637282894839316,57.27811216275592,268.30533333333335,18.715183979947525,,,,,,,17.063893205797477,17.086698047235465,0.06975330579427995,0.06359878507082213,276.0,14.084699999999998,0.051031521739130434,28.5,251.4,284.0,0.26666666666666666,25.066666666666666,214.0,305.0,3.6953883495145634,70.3125,,,0.00247868926039164,0.005418842778937004,0.0007152698486621754,0.4574264173131858,0.2877952709835358,0.6291616281694044,-5.217877671523924,12.082120057287137,23.57749329774625,0.5124430352570752,894.9331893325013,1.9514370533624272,3.658760723795017,184.04000927076538,0.6799999999999999,0.6719897419197265,0.9702848900108185,0.14152202937249664,49.81945376512853,49.82075560742002,49.8183485563041,49.080843442155825,0.5110153540197155,0.48898464598028457,8.636961857022106,8.44873900210996,0.4915753304454171,0.5084246695545829,16.530603553332135,16.811483643897674,0.49561913800401197,0.504380861995988,13.188230725727447,13.304276484270588,0.6341132155397677,1.0983370785914697,0.7310710866061714,1.1680047284856956,-0.3991667496886917,-1.3686126969890782,-0.10216668146481342,0.001121360802931202,0.10682407288510187,0.8511872715377282,0.3923108627354588,1.0247226319726137,0.9283598343845127,0.9615074149163687,0.2984307270559543,-0.7318754782073809,0.0005218934490452068,0.021057643028591557,0.779131632841555,0.6107109221730747,5.7244132144440485,0.8387986686006086,0.676438335254052,0.9930617431191577,1.1058144080294936,1.2762330093638596,1.9806158290471898,3.3903592643180387,0.6042527728337492,28,male,13,8,Crash,anger,1,4,5,1
226,-0.11628615645053729,-0.11635552611402117,-0.10270161621588525,-0.10429345967855572,-0.10427199883656531,-0.10068064401269136,-0.056361124005223605,-0.056163213442668294,-0.05190973827405296,-0.09380244251612906,-0.09298921424130678,-0.09064584653226816,-0.2528752427566819,-0.2582064743937061,-0.20349895971257936,-0.16251176404546244,-0.1580437768212421,-0.11645564633342713,-0.1718190191833157,-0.17304802205544773,-0.18172636219421537,-0.16776308519195404,-0.16481211850506797,-0.1661218344420049,-0.14629819910999894,-0.14518867703815386,-0.12913842454235422,-0.1618211061755802,-0.15968083266347122,-0.13536994509227762,-0.14881737913758755,-0.14889228035757923,-0.15444495017987703,-0.12075679392319097,-0.1203999992977228,-0.11933213530284115,-0.2102372339790382,-0.2097497195133925,-0.20507339587906345,-0.14443224327902293,-0.14461624887792954,-0.1503115806964992,58.5537606494876,262.6182795698925,13.744541788056786,,,,,,,19.729006199411792,19.82849122555489,0.052336576509280974,0.07512426897642419,263.0,16.3086,0.06200988593155893,23.0,250.2,275.6,0.0,38.70967741935484,229.0,293.0,5.030701754385965,54.6875,,,,0.008105748106476511,0.005679720245269891,,,0.5879664232027475,-4.815271492066162,14.020860606287819,12.978594574565236,1.0803068324918925,571.6789195287156,0.9256632868704315,3.4641222717766538,48.05524703702305,0.6075268817204301,0.6188034188034188,0.9821428571428571,0.045008912655971484,51.71526138765306,51.75187527362368,51.68388895914,49.16971916971917,0.5382798244211957,0.4617201755788042,10.291197404864217,9.531278636869999,0.47377761269818863,0.5262223873018115,8.932379015479295,9.414089448954833,0.5085240378475759,0.49147596215242406,9.636085218267041,9.473188437930286,0.34183520227893316,0.7005599487019927,0.41903302068294435,0.5764410133066333,-0.11341199692005333,-0.822287185763855,-0.2753048964985014,3.0311732088391185e-05,0.022269816905409915,1.054788438685999,0.6209033913537034,1.471201386209395,1.1607496905325432,2.0359095914949394,0.0953094716814924,-1.0,0.0013092534692277545,0.03751646839559699,0.5379335727271262,2.033978903524453,5.09160065043296,1.5763040053717803,1.304512532573881,1.1159472520568539,1.37387991499579,1.8032938491291828,2.1203880815423455,3.403554184271935,0.8086056594380899,28,male,13,11,Pride and Prejudice,calmness,3,2,2,0
229,-0.17305367437008182,-0.17185707135225947,-0.14025422994703116,-0.10138289580047237,-0.10141640825269194,-0.09840846980545528,-0.06726199913857998,-0.06703363996573314,-0.06253250413376793,-0.15925135759795556,-0.15871863222589505,-0.1478758096121742,-0.25979284506089523,-0.2654660088109076,-0.20971360940676373,-0.15268434192884744,-0.14869549898717574,-0.11077363722835219,-0.17190619380252264,-0.17312124928726047,-0.18171013673843164,-0.1674805876167766,-0.1645321120088861,-0.16578330147696757,-0.1518365807257942,-0.1508121911983923,-0.13509149573153345,-0.1643297500583517,-0.16216332231141453,-0.13747835689025656,-0.1519082823125923,-0.15189283710725207,-0.15698193779203767,-0.1337065322612795,-0.13329445800571582,-0.13147901646945453,-0.2126192968984018,-0.21213379582421144,-0.20742715342313375,-0.15586824845371278,-0.15602311181796413,-0.16140385888776715,61.76522814310431,248.93289482426417,16.333655655035223,,,,,,,20.540249206253378,20.59828244913458,0.06564136006520788,0.08253393925324698,248.75,16.3086,0.06556227727812658,22.0,236.0,263.3,0.5747126436781609,31.69889043917348,177.5,289.0,5.180035650623886,97.65625,,,0.004173151898873897,0.03376590638380152,0.014185035309168328,0.12391256295366417,0.07753907093097703,0.6260788520049889,-3.5056266729067427,14.56518520057891,17.708632770817527,0.836992117134667,822.6429315908413,1.205968028072802,3.606931365903879,86.90421089014642,0.5907746993555245,0.5892857142857143,0.9797979797979799,0.045008912655971484,50.82876539975148,50.78513583531594,50.881023994649325,45.83333333333333,0.5104859803200983,0.4895140196799017,10.392991385365209,10.203747957935523,0.5764128040292549,0.4235871959707451,13.429084034047168,11.54290544395245,0.5497224397072221,0.4502775602927779,12.022807675355338,10.904482195529408,0.6310917095835908,0.7715930372850672,0.6786745303617177,0.8786065608026286,-0.5423646274171907,-1.1070654352111102,-0.25300739556442886,0.00021685699051146506,0.03033922299140131,0.5848325676398517,0.27536968781348026,0.32224435763591175,0.4599292015426519,1.0561709133542438,-0.13526574783775658,0.0,0.00037883493634506045,0.016074225546786693,0.733205678020129,1.5997074786736567,5.506879079676656,1.4876457283091704,1.185981403226294,1.3907881744404946,1.6837971564845615,1.7779753110671312,2.014915138253046,3.7533334381903027,0.8360153049000667,28,male,13,14,Gentlemans Agreement,anger,3,2,2,1
230,-0.12369740159501366,-0.12362528021848054,-0.10772527978423725,-0.09184099564958524,-0.09209737564218196,-0.09120929019371601,0.020891523537962326,0.021153308675700543,0.025485342185658764,-0.09324737359265867,-0.092500547314448,-0.09061535316030489,-0.21485089250289985,-0.2181869409111463,-0.16857768860125838,-0.1410497614859229,-0.13771063718372897,-0.10441677999279407,-0.1498389144497337,-0.15112323017362703,-0.16029049105555881,-0.14793296869118436,-0.14595914481319802,-0.14813299370006366,-0.11595535483949315,-0.11428008025036313,-0.0957127010566741,-0.14491995451682813,-0.1428950894305223,-0.12076658194591944,-0.0964188446162487,-0.09758390418404388,-0.10845031206073295,-0.06830433682875219,-0.06805313584231791,-0.06927791165555879,-0.19975962971972497,-0.19923881087428982,-0.19453554537350265,-0.13067896975694523,-0.130898247632466,-0.13697380830034014,60.268014592852865,255.06351791530943,16.73018968898996,,,,,,,20.745644298387298,20.77922336840745,0.06559224908572951,0.08133520924629527,255.0,19.273799999999998,0.0755835294117647,25.5,239.5,269.4,0.0,37.13355048859935,220.0,303.5,5.483891547049442,70.3125,,,0.007245841580169297,0.022351738064864814,0.002058710709751313,0.3241776658581812,0.22889228786993282,0.7060734835292329,-3.800858365525725,14.69312975159088,18.493572724220094,0.7944988014385252,853.6607026405727,1.2586601228828906,3.638253972514272,93.10843691747408,0.5928338762214984,0.5940658766120599,0.9916666666666667,0.012465564738292011,50.365444389772485,50.389687786379156,50.34153474208519,48.02086964098989,0.4890566723024704,0.5109433276975297,10.275499863792689,10.502875726575539,0.5221101978955054,0.47788980210449467,13.362847822159543,12.784454956326696,0.509323395033786,0.490676604966214,11.919607829537597,11.699424760762005,0.5201206011282999,1.0907460207614497,0.7097429926159562,1.0654936115090248,-1.9627125031054682,-2.971580661159983,-0.1771333198069418,0.00041842205153716635,0.074579943165826,0.6671086900432508,0.42442593632678305,0.6989261961473777,0.594789308040613,0.745840218557877,0.6160695725143099,-0.7457934924102103,1.8606507597170626e-05,0.0063529318854808475,1.0359218522342362,1.6101836247274353,5.837779853772769,1.527906859179481,1.32414959289317,1.3237554634342965,1.9772421190980747,1.9369004460300248,2.037773324073768,3.7429364881893425,0.9284764565644011,28,male,13,15,Psycho,fear,3,3,4,1
234,0.2064692864410342,0.228636432423262,0.3087768594924136,-0.1169585047984547,-0.11637807894129912,-0.097310332709901,-0.06169822685888366,-0.04181542519220387,0.31429057443002145,0.5021633142799745,0.5058570133152988,0.43323366275498604,-0.34110341396029076,-0.3454841740343293,-0.18575839804583294,-0.1661508116412299,-0.16082225725277363,-0.07761568612344436,-0.18665604641181155,-0.18696167346907172,-0.20526957635789464,0.047624547179054615,0.040151584611462454,0.030588172962794424,-0.18166143719265995,-0.18124994130313926,-0.16847758355404993,-0.2241078078106417,-0.22158117642623504,-0.18946875219622322,-0.2094562907718391,-0.2081637441851812,-0.20724849526787115,-0.09382805066942236,-0.07330785178578048,0.32583124084726645,-0.17564775799234822,-0.1750276598218564,-0.17009969520474053,-0.14128998529594936,-0.14129445328539292,-0.11132775400153831,61.76885808996768,248.73039215686273,18.387075782443105,,,,,,,15.444798223540841,15.482952373707985,0.07392371966690436,0.062094535732491116,249.0,18.903149999999997,0.07591626506024096,25.0,232.3,264.2,0.49019607843137253,16.176470588235293,201.5,304.0,6.1875,85.9375,,,0.011596206219256198,0.09837364319205442,0.034466666664309226,0.11787909299202906,0.08028577122832314,0.681085762247613,-2.3189885073350966,10.94810061623727,23.573134937961274,0.46443121546168026,810.7856616986181,2.153171597922343,3.6158760178160563,203.0280017112757,0.4215686274509804,0.4171275601686997,0.5662650602409638,0.0,50.11985619172394,50.122413189071274,50.11868209750142,44.22052175669874,0.5048220074860612,0.49517799251393885,7.778730244883458,7.704070470249934,0.5699387148240161,0.43006128517598374,17.79636678616705,15.459024227444175,0.558385174690444,0.441614825309556,13.733523450843489,12.21339924066081,1.102256825343611,0.9216026659092472,1.208448076905786,1.1924831942425878,0.5175753974866137,0.6285511878405727,-0.5175517047320366,0.00043523038221754407,0.04372394467361407,0.33197189044774567,1.0351288936941525,0.678659432247642,0.2393499336988057,0.898082076643475,1.478964462183684,-0.9244131541182392,0.00031548515151495873,0.07019676381462694,0.8626888738026035,1.6720550901065965,5.880880302232901,1.3015226192191998,1.418593587499009,1.3236060508243113,1.986040922464289,1.8523962036599173,1.865784076644007,2.8803023832784116,0.8650283473791391,25,male,14,1,Searching for Bobby Fischer,calmness,3,2,2,0
237,-0.26118979184148594,-0.2591735817581852,-0.20407590063370096,-0.11171915616824167,-0.11415883160221162,-0.12571483710431064,-0.25796810923822244,-0.2647849447220135,-0.3171623603207386,-0.32754407890574294,-0.3413448656566975,-0.38532780003298783,-0.30540080078200604,-0.313683948866851,-0.2527553368735671,-0.19525311733484685,-0.19751938615094133,-0.17552358781367078,-0.18938306400442348,-0.18957228344461188,-0.20520176946163488,0.36414935082689237,0.34141265451459885,0.3199358912564972,0.44889093819076814,0.46149155384679535,0.5299779773956295,-0.19377748210979281,-0.194452349011968,-0.17491785370216373,-0.25171583069734305,-0.2547671732874631,-0.2805355969384598,-0.31044360925554876,-0.3151092784249152,-0.3453878322763909,-0.2492889581412168,-0.24896488688239704,-0.24464356303922752,-0.1739735959439079,-0.17409645687523356,-0.17912380550013104,55.06752048339836,279.0331125827815,18.63517138278497,,,,,,,18.71299197128632,18.77367918393574,0.06678480274364007,0.0670636964841751,279.0,20.7564,0.07439569892473118,28.0,263.0,295.0,0.0,30.13245033112583,239.0,333.0,5.299876847290641,82.03125,,,0.03563445058258964,0.07192430659272098,0.018875274840662072,0.4954951825170824,0.281875072211539,0.5688723752559852,-2.63220592697681,13.27499585878169,22.579972805122466,0.5879090375583477,941.697624794916,1.7009443489487657,3.6808738773660603,153.62881023489473,0.5066225165562914,0.4965276103207138,0.7341549295774648,0.01889483065953654,49.10427837854811,49.190238434591805,49.01561613735039,42.69833614661201,0.4205401004415854,0.5794598995584146,8.609417848168857,10.105703646528958,0.49911796454953206,0.5008820354504679,15.950250867597086,15.979577479864467,0.4789380377553828,0.5210619622446171,12.817382471733474,13.369831063575186,0.7243597017111627,1.9379673653277507,0.8297790134157377,1.495525215014319,-1.8333816037057638,-2.267194340303349,-0.15750476136107877,0.0034549045097636965,0.30366848604021235,0.8168016187060625,0.3134202328227015,0.8138354066392517,0.8510370150415383,0.9774575707683126,0.24613039119865943,-0.38208671571875674,0.00016442193232726193,0.011993870242009716,0.7265721988368039,1.8855587761754542,5.633157359490427,1.4268067349870128,1.4795008315987408,1.3096454261684056,1.7830626094693018,1.7633095354519739,1.947512846910251,2.937808853575416,0.9826973321600272,25,male,14,4,The Ring,fear,2,3,3,1
241,-0.1775794207797142,-0.1768921663007762,-0.17766998125216912,-0.10901636763219263,-0.10812452310990567,-0.10272785923134543,-0.18004581800607014,-0.18033650335726042,-0.17722265774759574,-0.19245049965217126,-0.19279001404475857,-0.17792386368520619,-0.22957879110163712,-0.2308187293248278,-0.1744949888909938,-0.1432180068853316,-0.13933709074620576,-0.10018348930528066,-0.1729224117817592,-0.17415229203713103,-0.18281132123831348,-0.2332141292412042,-0.22708515581716693,-0.22583170490711799,0.374546068469293,0.38607433560141435,0.45005495303156795,-0.1404506710483563,-0.13870789996961103,-0.14430889894938778,-0.16684513959308309,-0.1684484079017601,-0.17347344167419157,-0.16394551231918345,-0.16336932897855652,-0.15844813212444744,-0.2112550988800672,-0.21077636771346422,-0.20613075615661952,-0.1823010850933127,-0.18243386220206123,-0.18738558643216202,60.60647727837558,253.60201511335012,32.57015517443256,,,,,,,16.993217719799286,17.01317576727459,0.12843019074542833,0.067007423865319,255.0,34.099799999999995,0.1337247058823529,47.5,223.6,282.8,0.7556675062972292,20.65491183879093,166.5,331.0,10.313427800269906,148.4375,,,0.0054892256853871415,0.004686406779953339,0.0014506634310774082,1.1767463256490045,0.4735950888946625,0.40273715253636433,-5.366538389787852,12.030131954558506,44.387617029802236,0.27102368981128533,1677.5810484345575,3.6898460537712934,3.931643036407104,655.1319224747049,0.48740554156171284,0.4778779966769523,0.7057024057024057,0.048140323922924264,50.8709449422624,50.952784669573106,50.79624550034957,45.83228781662202,0.5079147730432485,0.4920852269567515,8.574431683697393,8.4397497154289,0.5190801466109014,0.4809198533890985,31.97936615108926,30.781546493535295,0.5183208111191147,0.48167918888088523,23.411650476586725,22.56914935352343,1.1017557993332703,1.2251858726999825,1.2803565188703103,1.5857215446269115,-0.15851951495645844,-0.867615238107168,-0.2513074226340526,0.0012690962566877198,0.12929487187907304,0.9523473605433231,0.4126656467586678,0.9576220106293946,0.9673097220532506,0.3927339117742288,-0.006267359121186145,-0.4767103352842513,3.666286881439471e-05,0.0050760111441781955,1.1542460712042242,1.3980356665293123,6.735712136272006,0.9600036063938291,1.4195049283819783,1.3074521244026847,2.0808957322301307,1.704862822893057,1.7785405441684752,2.5226539410981808,0.6414946053292626,25,male,14,8,Crash,anger,1,4,4,1
244,-0.11182703203296604,-0.11216950324472212,-0.10525097828421796,-0.10688637152853596,-0.10717685160777024,-0.10616473514364591,-0.09935600344574357,-0.09922440032669205,-0.08186615476361604,-0.43007966827145916,-0.43810028260005945,-0.43740329491685404,0.3894924526807977,0.41885642626394604,0.3920223639666935,-0.12673410610730465,-0.12366577857612666,-0.1024062106691269,-0.19266898386468168,-0.19354295610248332,-0.19830366060216906,-0.07487103922089461,-0.07642123249272377,-0.08134364289506635,-0.1732783360326196,-0.1816314321434888,-0.1862417093223814,-0.11180746572053221,-0.10981060339344538,-0.09112753121883392,-0.1288354481265419,-0.1295807053593915,-0.1462563364489532,-0.15546120218328244,-0.15388666355941596,-0.1097829002332098,-0.20838843854210018,-0.20358488553232473,-0.19203887360846278,-0.1383042730790409,-0.13827289508233276,-0.13588157761011044,60.59815806619808,253.6,11.547645671889963,,,,,,,13.044032163905813,13.109506975983692,0.045534880409660736,0.05143545805956551,253.5,12.6021,0.04970685163860446,17.25,243.9,264.0,0.0,12.631578947368421,231.0,294.0,4.3271221532091095,50.78125,,,,0.03229799864146529,0.0038037931889921693,,,0.894723882384451,-3.4331047030320136,9.269821280730419,13.34416582593688,0.6946700497959295,388.61163325085556,1.4395357657708359,3.296479123623278,76.83737598253835,0.4894736842105263,0.4833333333333333,0.6321353065539113,0.0,48.37725524079903,48.38628265522681,48.36799993722052,37.77777777777778,0.33612574348587837,0.6638742565141216,5.376136673031176,7.5554820794196,0.6302221686067974,0.36977783139320275,10.593347724197653,8.113679903172049,0.5344454424628862,0.46555455753711394,8.400077191007709,7.8397381139095295,0.5887965735151471,1.8844345535870868,0.7822508686140008,1.3038896461792429,-1.5241478686119976,-1.931545461159894,-0.2232384547629272,0.0013703276443836547,0.2313197485397261,0.9622999142284615,4.179047549376904,0.9907059053521263,2.9854092157757552,-8.712847841576018,-9.426873362336357,-0.022689491599338387,0.0063833037032396565,1.1232968924332902,0.6563073047220107,1.5588973194148745,5.016455858775931,1.4224065339760155,1.2956033932491273,1.378621842441937,1.7516224721895135,1.7197776404165377,1.995140086094949,3.459723893019814,1.0373456223680444,25,male,14,11,Pride and Prejudice,calmness,4,2,4,0
247,-0.14319559417415395,-0.14246737510662624,-0.11520251309597976,-0.10312456446714484,-0.10273400324682706,-0.09946378617728098,-0.05651209124240531,-0.055636618323301426,-0.10871635359980383,-0.17730175552114505,-0.17570458902111727,-0.12716375903336755,-0.14826156275004937,-0.14796960545065507,-0.10658669052950934,-0.17247315779798145,-0.16710297114910894,-0.11062837692171026,-0.19765026174935824,-0.19883634272061534,-0.20703297532684328,-0.17497835392795458,-0.17167267097217492,-0.17269569712447388,-0.22207229612934226,-0.22245785071135443,-0.21325683317640484,0.24813194114172404,0.2470452732483749,0.0002891932183372758,-0.16235411314459605,-0.16195930585220078,-0.15971619489328512,-0.1521245621661111,-0.15175649375767122,-0.13821925801300025,-0.22291810557784694,-0.2224864312361616,-0.217945773438368,-0.15397544876376656,-0.15396679379063574,-0.16156359882861318,58.878424517275846,261.0542168674699,15.664912916647035,,,,,,,14.430369060979228,14.471933682618209,0.06000635846690683,0.05527728773791511,261.25,15.937949999999999,0.06100792070503945,21.25,248.0,274.5,0.0,15.963855421686748,218.0,304.5,4.256410256410256,70.3125,,,0.018214525845780247,0.07000849429923481,0.01534326436624702,0.2598970074752409,0.17569515223974141,0.6761401676349228,-2.65975231497886,10.23320244386134,19.57226622919812,0.5228225320930994,629.2708455458418,1.9127557221261413,3.505730699297439,149.74228636496153,0.5,0.48915207006369427,0.7345833333333334,0.017857142857142856,51.13523429439827,51.12660814281622,51.142486731571765,44.48049363057325,0.4519598730394515,0.5480401269605486,6.879968292723927,7.5772491094129855,0.49639825742128785,0.5036017425787122,13.789902659582998,13.88759487195896,0.4868237458135436,0.5131762541864564,10.897272911460043,11.187086494691235,0.9081837502084917,1.2027764349984538,0.9543130485300206,1.45757360501857,-0.987376314166847,-1.883874769071532,-0.11403764861162702,0.000707102617972666,0.11553983974780326,0.5268617604096162,0.711283502575826,0.541665105183565,0.7301409495079866,-0.32275042383511954,-0.8280417935257689,-0.23836482088013738,8.073726879632229e-05,0.020243031204302535,0.8188668388973339,1.5302368480917923,5.651912854298473,1.4152729005696094,1.504986007115844,1.3010629239324736,1.7967890864310587,1.8972815086055608,1.914124733670087,3.089502166093263,0.9329869160137675,25,male,14,14,Gentlemans Agreement,anger,1,2,2,1
248,-0.17071771149137785,-0.169831149538077,-0.15269433923196593,-0.08151660004809318,-0.08184816276142708,-0.08189864601748602,-0.08283740686060637,-0.0817529787773609,-0.1912508622383402,-0.165015628147976,-0.1631235287655182,-0.13003261231830246,-0.32027908604744326,-0.3291859638736195,-0.26570389896423874,-0.18019818502283122,-0.17561288976829603,-0.13172892624449617,-0.1508668086935473,-0.15213650757320296,-0.16125306335937933,0.9185222924169915,0.868563064329244,0.8246794978455382,-0.1486639023566707,-0.1337412395936812,-0.10884198979429931,-0.011072763147189975,-0.00772020057004702,-0.112536990816295,-0.16023817099646478,-0.16046376568786644,-0.17329036459690111,-0.12905778317535668,-0.12726565238611884,-0.14692866291852338,-0.23930203130899452,-0.23895996201440997,-0.23465644221496512,-0.14605052495482995,-0.1463655483519094,-0.15690318603673695,61.35118231220139,250.41373801916933,16.893414965638325,,,,,,,12.48685202730768,12.505327367484908,0.06746201371472355,0.04986488513780099,251.0,16.3086,0.06497450199203186,22.5,237.7,264.0,0.3194888178913738,8.30670926517572,205.5,288.5,5.263849632560769,66.40625,,,0.05909236797914039,0.08084627236689351,0.015584441627325835,0.7309226079413905,0.37995884172764893,0.5198345780394829,-2.515205807064301,8.842601782506295,22.089324683296525,0.40031089653423274,613.6385109943326,2.4980815454818037,3.4948802489380872,220.72362717683603,0.4776357827476039,0.46611697593600415,0.7092198581560284,0.023063200815494393,50.996164119670226,50.98172287133103,51.01241251207938,42.314165191353574,0.4481417049606999,0.5518582950393,5.9202719688818135,6.569761218501811,0.579639235206908,0.42036076479309203,16.817470829995607,14.321637218549572,0.5614741599819025,0.43852584001809713,12.607089667337213,11.141614133676313,1.1051220876376608,1.9433434458692518,1.4581307007171662,2.076793810572287,-2.463339513499575,-3.4436890050845554,-0.18229356788539663,0.002326946267053483,0.30665285915611235,0.791248323898742,0.7553039338872451,0.4064920483879204,0.5222467296093115,1.0,1.743513268108396,-0.34673354344300267,0.0005759945430394682,0.0619620601907804,1.1195579239739284,1.5599166877597985,5.8447235438042995,1.2307912672845684,1.6559156735453766,1.3589240703442984,2.0161756483574194,1.7932156899227127,1.8090145492408276,3.1296306364785016,0.7945704965111136,25,male,14,15,Psycho,fear,3,1,2,1
252,-0.2771245664250352,-0.27407518282118326,-0.2105003033355559,-0.14347454037013116,-0.14410290271314277,-0.13681226842427427,-0.340864816573819,-0.3452826974098077,-0.3460794310068088,-0.5336815042136022,-0.5354214365120346,-0.4782955013250919,-0.14601864557994743,-0.14559402943606875,-0.11156016164601236,-0.3006669928719898,-0.29264897047700134,-0.20585971342006643,-0.14377263698948273,-0.14502696279186034,-0.15404376527979702,-0.1315107399395611,-0.1303012643665325,-0.1329155472659138,-0.048783241682571525,-0.04571922291127428,-0.022039657749094527,-0.11415557824946108,-0.11228034761112919,-0.09827471686806692,-0.05534848793785881,-0.0572539400381668,-0.07163481102532451,-0.1576846835252891,-0.19556815966661065,-0.35947576872138987,-0.17491795306552882,-0.17426954265250527,-0.17227773953623146,-0.24654242161412673,-0.24703565619945805,-0.25093614605352277,62.461970104381024,245.93932038834953,14.19268955250238,,,,,,,10.519731598230116,10.545419610340286,0.057708095391705114,0.0427736904604956,245.0,14.825999999999999,0.06051428571428571,19.5,233.0,257.0,0.0,3.8834951456310676,212.5,282.0,4.907543959160522,54.6875,,,0.027431179406935215,0.06587242037693952,0.04593257698237574,0.4164374226581802,0.19701234311523663,0.47310306406760294,-2.7200454431569634,7.456737716929217,18.667986715873344,0.3994381521893481,437.3188892281529,2.503629570361192,3.3477545121533643,186.95010203311688,0.4538834951456311,0.4433404395715953,0.6361875242154205,0.051481161921196436,49.786077107860066,49.79627900836698,49.77619215997368,47.607989442160296,0.4684422179006618,0.5315577820993382,5.103658848566318,5.436566588627118,0.5255565073325978,0.4744434926674024,13.533404145904711,12.858485170178966,0.517699222447067,0.48230077755293294,10.227456949535881,9.871618510628776,1.2335449657602293,1.4171703241424205,1.3730954023955333,1.7867205000629587,-1.1800804022576523,-1.7972081549779868,-0.2146739591359031,0.0005099663382164548,0.12304547754819464,0.5111465663114343,0.5654407301909732,0.5462176680366014,0.7643849910288671,-0.14721556230179633,-1.0341152590539116,-0.11426756130240297,7.200083979085882e-05,0.018096583890907562,0.8302395336976334,1.978615880213025,5.600649764767299,1.2415982267435695,1.4655577691694472,1.456950524317354,2.1941969238202415,1.8996705393968059,1.8406164706109858,3.207323350849995,0.8208884058156836,29,male,15,1,Searching for Bobby Fischer,calmness,3,2,4,0
